# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Feb 12 12:23:22 2014
#
# COLUMN pl_orbper:      Orbital Period (val)
# COLUMN pl_orbpererr1:  Orbital Period (upper unc)
# COLUMN pl_orbpererr2:  Orbital Period (lower unc)
# COLUMN pl_orbperlim:   Orbital Period (limit flag)
# COLUMN pl_orbeccen:    Eccentricity (val)
# COLUMN pl_orbeccenerr1: Eccentricity (upper unc)
# COLUMN pl_orbeccenerr2: Eccentricity (lower unc)
# COLUMN pl_orbeccenlim: Eccentricity (limit flag)
# COLUMN pl_orbincl:     Inclination (val)
# COLUMN pl_orbinclerr1: Inclination (upper unc)
# COLUMN pl_orbinclerr2: Inclination (lower unc)
# COLUMN pl_orbincllim:  Inclination (limit flag)
# COLUMN pl_massj:       Planet Mass [jup] (val)
# COLUMN pl_massjerr1:   Planet Mass [jup] (upper unc)
# COLUMN pl_massjerr2:   Planet Mass [jup] (lower unc)
# COLUMN pl_massjlim:    Planet Mass [jup] (limit flag)
# COLUMN pl_msinij:      Planet M*sin(i) [jup] (val)
# COLUMN pl_msinijerr1:  Planet M*sin(i) [jup] (upper unc)
# COLUMN pl_msinijerr2:  Planet M*sin(i) [jup] (lower unc)
# COLUMN pl_msinijlim:   Planet M*sin(i) [jup] (limit flag)
# COLUMN pl_radj:        Planet Radius (val)
# COLUMN pl_radjerr1:    Planet Radius (upper unc)
# COLUMN pl_radjerr2:    Planet Radius (lower unc)
# COLUMN pl_radjlim:     Planet Radius (limit flag)
# COLUMN pl_dens:        Planet Density (val)
# COLUMN pl_denserr1:    Planet Density (upper unc)
# COLUMN pl_denserr2:    Planet Density (lower unc)
# COLUMN pl_denslim:     Planet Density (limit flag)
# COLUMN st_mass:        Stellar Mass (val)
# COLUMN st_masserr:     Stellar Mass (unc)
# COLUMN st_masslim:     Stellar Mass (limit flag)
# COLUMN st_massblend:   Stellar Mass (blend flag)
# COLUMN st_rad:         Stellar Radius (val)
# COLUMN st_raderr:      Stellar Radius (unc)
# COLUMN st_radlim:      Stellar Radius (limit flag)
# COLUMN st_radblend:    Stellar Radius (blend flag)
# COLUMN st_sp:          Spectral Type (val)
# COLUMN st_spstr:       Spectral Type
# COLUMN st_sperr:       Spectral Type (unc)
# COLUMN st_splim:       Spectral Type (limit flag)
# COLUMN st_spblend:     Spectral Type (blend flag)
#
rowid,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,st_sp,st_spstr,st_sperr,st_splim,st_spblend
810,282.52550000,0.00100000,-0.00100000,0,0.410000,0.080000,-0.290000,0,89.830,0.030,-0.020,0,,,,,,,,,0.903,0.050,-0.050,0,,,,,0.94,0.02,0,0,1.00,0.05,0,0,,,,,
811,114.73635000,0.00015000,-0.00015000,0,0.036000,0.009000,-0.009000,0,89.274,0.034,-0.030,0,1.02000,0.02800,-0.02800,0,,,,,1.204,0.049,-0.049,0,0.72900,0.02600,-0.02600,0,1.10,0.05,0,0,1.82,0.04,0,0,,,,,
812,191.23180000,0.00150000,-0.00150000,0,0.039000,0.012000,-0.012000,0,89.588,0.031,-0.027,0,0.02000,0.00300,-0.00300,0,,,,,0.548,0.026,-0.026,0,0.15200,0.01900,-0.01900,0,1.10,0.05,0,0,1.82,0.04,0,0,,,,,
813,10.95416000,0.00011000,-0.00013000,0,0.055930,0.000470,-0.000310,0,89.055,0.074,-0.070,0,0.02700,0.00800,-0.00800,0,,,,,0.337,0.035,-0.032,0,0.87000,0.42000,-0.31000,0,0.96,0.04,0,0,0.88,0.03,0,0,4.60,G6 V,,0,0
814,22.33950000,0.00190000,-0.00170000,0,0.056280,0.001400,-0.002800,0,86.200,1.300,-1.600,0,0.62600,0.02900,-0.03300,0,,,,,,,,,,,,,0.96,0.04,0,0,0.88,0.03,0,0,4.60,G6 V,,0,0
815,3.74320800,0.00001500,-0.00001500,0,0.250000,0.170000,-0.170000,0,89.300,0.570,-0.570,0,0.03300,0.01400,-0.01400,0,,,,,0.153,0.014,-0.014,0,10.10000,5.50000,-5.50000,0,1.28,0.05,0,0,1.52,0.14,0,0,,,,,
816,10.42364800,0.00001600,-0.00001600,0,0.430000,0.230000,-0.230000,0,88.360,0.750,-0.750,0,0.04900,0.01800,-0.04900,0,,,,,0.385,0.037,-0.037,0,0.91000,0.36000,-0.91000,0,1.28,0.05,0,0,1.52,0.14,0,0,,,,,
817,22.34298900,0.00000670,-0.00000670,0,0.022000,0.038000,-0.038000,0,89.871,0.123,-0.123,0,0.33400,0.03500,-0.03500,0,,,,,1.005,0.095,-0.095,0,0.36300,0.10100,-0.10100,0,1.28,0.05,0,0,1.52,0.14,0,0,,,,,
818,54.32031000,0.00012000,-0.00012000,0,0.019000,0.230000,-0.230000,0,89.760,0.150,-0.150,0,0.11000,0.05700,-0.08800,0,,,,,0.585,0.055,-0.055,0,0.60000,0.26000,-0.56000,0,1.28,0.05,0,0,1.52,0.14,0,0,,,,,
819,7.00815100,0.00001900,-0.00001900,0,,,,,89.400,1.500,-1.500,0,,,,,,,,,0.117,0.015,-0.015,0,,,,,1.20,0.10,0,0,1.20,0.10,0,0,,,,,
820,8.71937500,0.00002700,-0.00002700,0,,,,,89.680,0.740,-0.740,0,,,,,,,,,0.106,0.012,-0.012,0,,,,,1.20,0.10,0,0,1.20,0.10,0,0,,,,,
821,59.73667000,0.00038000,-0.00038000,0,,,,,89.710,0.290,-0.290,0,,,,,,,,,0.256,0.027,-0.027,0,,,,,1.20,0.10,0,0,1.20,0.10,0,0,,,,,
822,91.93913000,0.00073000,-0.00073000,0,,,,,89.790,0.190,-0.190,0,,,,,,,,,0.237,0.026,-0.026,0,,,,,1.20,0.10,0,0,1.20,0.10,0,0,,,,,
823,124.91440000,0.00190000,-0.00190000,0,,,,,89.770,0.310,-0.310,0,,,,,,,,,0.257,0.046,-0.046,0,,,,,1.20,0.10,0,0,1.20,0.10,0,0,,,,,
824,210.60697000,0.00043000,-0.00043000,,,,,,89.800,0.060,-0.060,0,,,,,,,,,0.723,0.071,-0.071,0,,,,,1.20,0.10,0,0,1.20,0.10,0,0,,,,,
825,331.60059000,0.00037000,-0.00037000,0,,,,,89.600,1.300,-1.300,0,,,,,,,,,1.008,0.089,-0.089,0,,,,,1.20,0.10,0,0,1.20,0.10,0,0,,,,,
826,6.24658000,0.00008200,-0.00008200,0,0.066000,0.013000,-0.017000,0,68.500,1.000,-1.600,0,0.88000,0.17000,-0.33000,0,,,,,1.384,0.011,-0.054,0,0.44000,0.13000,-0.07000,0,1.31,0.10,0,0,6.30,0.16,0,0,5.30,K3,,0,0
827,13.74900000,,,0,,,,,,,,,0.20200,0.04400,-0.04400,0,,,,,0.313,0.009,-0.009,0,,,,,1.21,0.08,0,0,1.70,0.05,0,0,,,,,
828,26.72300000,,,0,,,,,,,,,0.01900,0.00600,-0.00600,0,,,,,0.232,0.007,-0.007,0,,,,,1.21,0.08,0,0,1.70,0.05,0,0,,,,,
829,4.72674000,,,0,,,,,,,,,0.00800,0.00600,-0.00600,0,,,,,0.134,0.003,-0.003,0,4.17000,3.29000,-3.29000,0,0.91,0.06,0,0,0.92,0.02,0,0,,,,,
830,1460.00000000,,,-1,,,,,,,,,3.00000,,,-1,,,,,,,,,,,,,0.91,0.06,0,0,0.92,0.02,0,0,,,,,
831,2.50806000,,,0,,,,,,,,,0.03400,0.00400,-0.00400,0,,,,,0.313,0.013,-0.013,0,1.45000,0.26000,-0.26000,0,0.81,0.06,0,0,0.76,0.03,0,0,,,,,
832,820.30000000,3.00000000,-3.00000000,0,,,,,,,,,9.83600,0.62900,-0.62900,0,,,,,,,,,,,,,0.81,0.06,0,0,0.76,0.03,0,0,,,,,
833,11.52310000,,,0,,,,,,,,,0.04100,0.00900,-0.00900,0,,,,,0.305,0.008,-0.008,0,1.71000,0.37000,-0.37000,0,1.08,0.08,0,0,1.41,0.04,0,0,,,,,
834,16.23850000,,,0,,,,,,,,,0.02700,0.01100,-0.01100,0,,,,,0.238,0.020,-0.020,0,2.26000,1.11000,-1.11000,0,1.00,0.06,0,0,1.02,0.09,0,0,,,,,
835,2.58664000,,,0,,,,,,,,,0.01100,0.00600,-0.00600,0,,,,,0.132,0.012,-0.012,0,5.44000,3.48000,-3.48000,0,0.94,0.06,0,0,0.98,0.09,0,0,,,,,
836,789.00000000,,,-1,,,,,,,,,1.08000,,,-1,,,,,,,,,,,,,0.94,0.06,0,0,0.98,0.09,0,0,,,,,
837,1.54168000,,,0,,,,,,,,,0.01100,0.00500,-0.00500,0,,,,,0.178,0.020,-0.020,0,2.18000,1.21000,-1.21000,0,0.99,0.06,0,0,1.11,0.12,0,0,,,,,
838,4.60358000,,,0,,,,,,,,,0.01900,0.00400,-0.00400,0,,,,,0.132,0.007,-0.007,0,10.90000,2.82000,-2.82000,0,0.79,0.06,0,0,0.73,0.04,0,0,,,,,
839,6.88705000,,,0,,,,,,,,,0.02300,0.01000,-0.01000,0,,,,,0.118,0.004,-0.004,0,14.25000,6.33000,-6.33000,0,1.08,0.06,0,0,1.49,0.04,0,0,,,,,
840,12.81590000,,,0,,,,,,,,,0.00300,0.01300,-0.01300,0,,,,,0.196,0.004,-0.004,0,0.35000,1.65000,-1.65000,0,1.08,0.06,0,0,1.49,0.04,0,0,,,,,
841,35.33310000,,,0,,,,,,,,,0.00900,,,1,,,,,0.144,0.004,-0.004,0,,,,,1.08,0.06,0,0,1.49,0.04,0,0,,,,,
842,5.28696000,,,0,,,,,,,,,0.00100,0.00500,-0.00500,0,,,,,0.042,0.002,-0.002,0,23.29000,94.93000,-94.93000,0,0.81,0.04,0,0,0.76,0.07,0,0,,,,,
843,7.07142000,,,0,,,,,,,,,0.00900,,,1,,,,,0.052,0.002,-0.002,0,,,,,0.81,0.04,0,0,0.76,0.07,0,0,,,,,
844,10.31170000,,,0,,,,,,,,,0.01200,0.00600,-0.00600,0,,,,,0.105,0.004,-0.004,0,13.27000,6.46000,-6.46000,0,0.81,0.04,0,0,0.76,0.07,0,0,,,,,
845,16.14570000,,,0,,,,,,,,,0.02800,0.00600,-0.00600,0,,,,,0.198,0.006,-0.006,0,4.68000,1.12000,-1.12000,0,0.81,0.04,0,0,0.76,0.07,0,0,,,,,
846,27.45360000,,,0,,,,,,,,,0.00200,0.01000,-0.01000,0,,,,,0.079,0.003,-0.003,0,4.92000,24.50000,-24.50000,0,0.81,0.04,0,0,0.76,0.07,0,0,,,,,
847,15.96540000,,,0,,,,,,,,,0.03100,0.02700,-0.02700,0,,,,,0.301,0.008,-0.008,0,1.38000,1.40000,-1.40000,0,1.09,0.07,0,0,1.44,0.04,0,0,,,,,
848,179.61200000,,,0,,,,,,,,,0.11400,0.07900,-0.07900,0,,,,,0.459,0.012,-0.012,0,1.47000,1.20000,-1.20000,0,1.09,0.07,0,0,1.44,0.04,0,0,,,,,
849,5.41220000,0.00002000,-0.00002000,0,0.470000,0.050000,-0.470000,0,85.940,1.870,-3.880,0,,,,,,,,,0.429,0.136,-0.136,0,,,,,1.28,0.12,0,0,1.58,0.53,0,0,,,,,
850,6.16486000,,,0,,,,,,,,,0.00050,0.00880,-0.00880,0,,,,,0.073,0.010,-0.010,0,1.26000,26.26000,-26.26000,0,1.00,0.06,0,0,1.04,0.17,0,0,,,,,
851,13.57080000,,,0,,,,,,,,,0.03300,0.01000,-0.01000,0,,,,,0.223,0.029,-0.029,0,3.28000,1.56000,-1.56000,0,1.00,0.06,0,0,1.04,0.17,0,0,,,,,
852,23.98020000,,,0,,,,,,,,,0.02500,,,1,,,,,0.085,0.012,-0.012,0,,,,,1.00,0.06,0,0,1.04,0.17,0,0,,,,,
853,43.84450000,,,0,,,,,,,,,0.03500,0.01800,-0.01800,0,,,,,0.228,0.029,-0.029,0,3.10000,2.07000,-2.07000,0,1.00,0.06,0,0,1.04,0.17,0,0,,,,,
854,6.48163000,,,0,,,,,,,,,0.00400,0.01700,-0.01700,0,,,,,0.211,0.006,-0.006,0,0.30000,2.20000,-2.20000,0,1.04,0.06,0,0,1.32,0.04,0,0,,,,,
855,21.22270000,,,0,,,,,,,,,0.00700,0.02500,-0.02500,0,,,,,0.225,0.006,-0.006,0,0.65000,2.30000,-2.30000,0,1.04,0.06,0,0,1.32,0.04,0,0,,,,,
856,4.75400000,,,0,,,,,,,,,0.03700,0.01300,-0.01300,0,,,,,0.162,0.004,-0.004,0,10.73000,3.90000,-3.90000,0,0.75,0.06,0,0,0.69,0.02,0,0,,,,,
857,8.92507000,,,0,,,,,,,,,0.02700,,,1,,,,,0.194,0.005,-0.005,0,,,,,0.75,0.06,0,0,0.69,0.02,0,0,,,,,
858,8.04100000,,,0,,,,,,,,,0.00900,0.00200,-0.00200,0,,,,,0.143,0.016,-0.016,0,,,,,0.56,0.06,0,0,0.54,0.06,0,0,,,,,
859,11.77600000,,,0,,,,,,,,,0.01200,0.00500,-0.00500,0,,,,,0.226,0.025,-0.025,0,,,,,0.56,0.06,0,0,0.54,0.06,0,0,,,,,
860,15.09000000,,,0,,,,,,,,,0.09700,0.01900,-0.01900,0,,,,,0.101,0.003,-0.003,0,,,,,1.18,0.07,0,0,1.66,0.04,0,0,,,,,
861,22.80400000,,,0,,,,,,,,,0.10500,0.01000,-0.01000,0,,,,,0.101,0.003,-0.003,0,,,,,1.18,0.07,0,0,1.66,0.04,0,0,,,,,
862,27.50868000,0.00006000,-0.00007000,0,0.000000,0.070000,0.000000,0,89.340,0.660,-0.310,0,,,,,,,,,0.259,0.022,-0.022,0,,,,,1.00,0.09,0,0,1.17,0.10,0,0,,,,,
863,16.09200000,,,0,,,,,,,,,0.05100,0.01100,-0.01100,0,,,,,0.215,0.018,-0.018,0,6.00000,1.98000,-1.98000,0,1.02,0.06,0,0,1.03,0.10,0,0,,,,,
864,25.51690000,,,0,,,,,,,,,0.02600,0.01900,-0.01900,0,,,,,0.075,0.006,-0.006,0,77.70000,55.00000,-55.00000,0,1.02,0.06,0,0,1.03,0.10,0,0,,,,,
865,13.78164000,0.00019000,-0.00014000,0,0.050000,0.049000,-0.025000,0,,,,,0.01200,0.00500,-0.00400,0,,,,,0.144,0.014,-0.013,0,5.00000,3.00000,-2.00000,0,0.57,0.05,0,0,0.54,0.05,0,0,6.10,M1 V,,0,0
866,23.08933000,0.00071000,-0.00071000,0,0.024000,0.030000,-0.016000,0,,,,,0.00300,0.00100,-0.00100,0,,,,,0.144,0.014,-0.013,0,1.31000,0.82000,-0.54000,0,0.57,0.05,0,0,0.54,0.05,0,0,6.10,M1 V,,0,0
867,22.95100000,,,0,,,,,,,,,0.11700,0.03600,-0.03600,0,,,,,0.236,0.007,-0.007,0,,,,,1.32,0.10,0,0,1.85,0.05,0,0,,,,,
868,42.88200000,,,0,,,,,,,,,0.25000,0.05200,-0.05200,0,,,,,0.385,0.011,-0.011,0,,,,,1.32,0.10,0,0,1.85,0.05,0,0,,,,,
869,36.85500000,,,0,,,,,,,,,0.00600,0.00200,-0.00100,0,,,,,0.259,0.136,-0.027,0,,,,,1.07,0.25,0,0,1.07,0.56,0,0,,,,,
870,49.41200000,,,0,,,,,,,,,0.02400,0.01100,-0.01000,0,,,,,0.633,0.331,-0.064,0,,,,,1.07,0.25,0,0,1.07,0.56,0,0,,,,,
871,23.65400000,,,0,,,,,,,,,0.53400,0.22600,-0.21700,0,,,,,0.500,0.211,-0.041,0,,,,,1.06,0.17,0,0,0.96,0.41,0,0,,,,,
872,50.44700000,,,0,,,,,,,,,0.04200,0.00900,-0.00800,0,,,,,0.178,0.076,-0.015,0,,,,,1.06,0.17,0,0,0.96,0.41,0,0,,,,,
873,31.88400000,,,0,,,,,,,,,0.05200,0.01400,-0.01100,0,,,,,0.259,0.113,-0.025,0,,,,,1.10,0.22,0,0,1.03,0.45,0,0,,,,,
874,48.64800000,,,0,,,,,,,,,0.05100,0.01600,-0.01400,0,,,,,0.250,0.110,-0.024,0,,,,,1.10,0.22,0,0,1.03,0.45,0,0,,,,,
875,17.32400000,,,0,,,,,,,,,0.27500,0.13100,-0.12600,0,,,,,0.261,0.065,-0.056,0,,,,,1.12,0.19,0,0,1.69,0.42,0,0,,,,,
876,33.00600000,,,0,,,,,,,,,0.20200,0.05700,-0.04900,0,,,,,0.300,0.074,-0.064,0,,,,,1.12,0.19,0,0,1.69,0.42,0,0,,,,,
877,35.73600000,,,0,,,,,,,,,0.15500,0.02300,-0.01900,0,,,,,0.384,0.153,-0.037,0,,,,,1.10,0.16,0,0,1.07,0.43,0,0,,,,,
878,54.41400000,,,0,,,,,,,,,0.11800,0.01700,-0.01400,0,,,,,0.277,0.111,-0.027,0,,,,,1.10,0.16,0,0,1.07,0.43,0,0,,,,,
879,24.80600000,,,0,,,,,,,,,0.19200,0.11300,-0.11400,0,,,,,0.219,0.089,-0.018,0,,,,,0.97,0.10,0,0,0.89,0.36,0,0,,,,,
880,44.34700000,,,0,,,,,,,,,0.17700,0.05100,-0.05300,0,,,,,0.277,0.112,-0.022,0,,,,,0.97,0.10,0,0,0.89,0.36,0,0,,,,,
881,5.48700000,,,0,,,,,,,,,0.03300,0.00800,-0.00600,0,,,,,0.321,0.080,-0.032,0,,,,,0.76,0.13,0,0,0.80,0.20,0,0,,,,,
882,8.29100000,,,0,,,,,,,,,0.01900,0.00800,-0.00700,0,,,,,0.294,0.073,-0.029,0,,,,,0.76,0.13,0,0,0.80,0.20,0,0,,,,,
883,10.41600000,,,0,,,,,,,,,0.01000,0.00200,-0.00200,0,,,,,0.285,0.107,-0.041,0,,,,,0.98,0.14,0,0,1.08,0.41,0,0,,,,,
884,13.08400000,,,0,,,,,,,,,0.00500,0.00200,-0.00100,0,,,,,0.250,0.094,-0.037,0,,,,,0.98,0.14,0,0,1.08,0.41,0,0,,,,,
885,34.92100000,,,0,,,,,,,,,0.09000,0.04100,-0.03900,0,,,,,0.205,0.086,-0.021,0,,,,,1.15,0.22,0,0,1.06,0.44,0,0,,,,,
886,71.31200000,,,0,,,,,,,,,0.12400,0.04300,-0.04000,0,,,,,0.482,0.200,-0.048,0,,,,,1.15,0.22,0,0,1.06,0.44,0,0,,,,,
887,17.84900000,,,0,,,,,,,,,0.01900,0.01000,-0.01000,0,,,,,0.277,0.127,-0.054,0,,,,,1.00,0.20,0,0,1.25,0.57,0,0,,,,,
888,26.13600000,,,0,,,,,,,,,0.04700,0.01700,-0.01500,0,,,,,0.250,0.114,-0.048,0,,,,,1.00,0.20,0,0,1.25,0.57,0,0,,,,,
889,42.99400000,,,0,,,,,,,,,0.23800,0.03700,-0.01800,0,,,,,0.312,0.114,-0.058,0,,,,,0.85,0.13,0,0,1.06,0.39,0,0,,,,,
890,88.50500000,,,0,,,,,,,,,0.05600,0.00900,-0.00400,0,,,,,0.473,0.174,-0.088,0,,,,,0.85,0.13,0,0,1.06,0.39,0,0,,,,,
891,2.42629000,,,0,,,,,,,,,0.02000,0.00400,-0.00400,0,,,,,0.128,0.003,-0.003,0,11.82000,2.70000,-2.70000,0,1.07,0.06,0,0,1.07,0.02,0,0,,,,,
892,4.62332000,,,0,,,,,,,,,0.00900,0.00600,-0.00600,0,,,,,0.076,0.003,-0.003,0,24.39000,16.13000,-16.13000,0,1.07,0.06,0,0,1.07,0.02,0,0,,,,,
893,0.66931000,,,0,,,,,,,,,0.00020,0.00380,-0.00380,0,,,,,0.095,0.002,-0.002,0,0.29000,5.70000,-5.70000,0,1.00,0.06,0,0,1.01,0.07,0,0,,,,,
894,3000.00000000,500.00000000,-500.00000000,0,,,,,,,,,12.60000,6.30000,-6.30000,0,,,,,,,,,,,,,1.00,0.06,0,0,1.01,0.07,0,0,,,,,
895,2.46502000,,,0,,,,,,,,,0.00200,0.01000,-0.01000,0,,,,,0.073,0.003,-0.003,0,4.42000,29.82000,-29.82000,0,1.08,0.07,0,0,1.23,0.03,0,0,,,,,
896,68.95840000,,,0,,,,,,,,,0.00800,0.02000,-0.02000,0,,,,,0.106,0.003,-0.003,0,8.88000,20.60000,-20.60000,0,0.92,0.06,0,0,0.89,0.02,0,0,,,,,
897,17.83364800,0.00005400,-0.00005400,0,0.170000,0.100000,-0.050000,0,87.720,0.130,-0.150,0,,,,,,,,,0.253,0.005,-0.005,0,,,,,1.21,0.03,0,0,1.35,0.01,0,0,,,,,
898,3.00516000,0.00001000,-0.00001000,0,0.000000,0.350000,0.000000,0,88.270,1.730,-1.830,0,,,,,,,,,0.168,0.018,-0.018,0,,,,,0.83,0.04,0,0,0.79,0.07,0,0,,,,,
899,1.72086123,0.00000005,-0.00000005,0,0.003800,0.008700,-0.003200,0,80.890,0.200,-0.200,0,0.93900,0.08500,-0.08500,0,,,,,1.325,0.043,-0.043,0,0.50100,0.05100,-0.05100,0,1.17,0.09,0,0,1.29,0.04,0,0,4.30,G3 V,,0,0
900,66.26200000,0.02400000,-0.02100000,0,0.118100,0.001800,-0.001700,0,89.929,0.024,-0.016,0,0.21100,0.06900,-0.06600,0,,,,,0.388,0.009,-0.009,0,3.20000,1.00000,-1.00000,0,0.82,0.01,0,0,0.78,0.01,0,0,,,,,
901,40000.00000000,,,,,,,,,,,,6.00000,1.00000,-1.00000,0,,,,,,,,,,,,,,,,,,,,,,,,,
902,3.91405000,0.00004000,-0.00004000,0,0.000000,,,0,88.300,1.300,-0.800,0,0.81000,0.18000,-0.18000,0,,,,,0.890,0.070,-0.070,0,1.40000,0.40000,-0.40000,0,0.87,0.04,0,,0.82,0.05,0,,,,,,
903,,,,,,,,,,,,,0.01000,0.01500,-0.00500,0,,,,,,,,,,,,,,,,,,,,,,,,,
904,,,,,,,,,,,,,0.90000,0.40000,-0.40000,0,,,,,,,,,,,,,,,,,,,,,,,,,
905,,,,,,,,,,,,,0.23000,0.05000,-0.05000,0,,,,,,,,,,,,,,,,,,,,,,,,,
906,,,,,,,,,,,,,4.80000,2.10000,-2.40000,0,,,,,,,,,,,,,0.66,0.29,0,0,,,,,5.00,K,,0,0
907,2780.00000000,2800.00000000,-500.00000000,,,,,,,,,,0.03270,0.00500,-0.00500,0,,,,,,,,,,,,,,,,,,,,,,,,,
908,,,,,,,,,,,,,0.15700,0.13800,-0.07500,0,,,,,,,,,,,,,,,,,,,,,,,,,
909,1970.00000000,2.20000000,-1.60000000,,,,,,,,,,2.60000,4.10000,-1.60000,0,,,,,,,,,,,,,,,,,,,,,,,,,
910,,,,,,,,,,,,,1.50000,0.80000,-0.30000,0,,,,,,,,,,,,,0.67,0.33,0,,,,,,,,,,
911,,,,,,,,,,,,,11.00000,2.00000,-2.00000,0,,,,,,,,,,,,,0.16,0.03,0,0,14.70,1.30,0,0,,,,,
912,,,,,,,,,,,,,4.80000,0.30000,-0.30000,0,,,,,,,,,,,,,0.86,0.06,0,0,0.82,,0,0,,,,,
913,,,,,,,,,,,,,11.60000,13.40000,-5.60000,0,,,,,,,,,,,,,0.39,0.45,0,0,,,,,,,,,
914,677.80000000,6.20000000,-6.20000000,0,0.190000,0.070000,-0.070000,0,,,,,,,,,19.80000,,,0,,,,,,,,,,,,,,,,,,,,,
915,6.95800000,0.00100000,-0.00100000,0,0.240000,0.080000,-0.080000,0,,,,,,,,,0.34000,0.05000,-0.05000,0,,,,,,,,,1.01,0.02,0,0,0.99,0.02,0,0,4.50,G5 V,,0,0
916,5.11800000,0.00100000,-0.00100000,0,0.390000,0.170000,-0.170000,0,,,,,,,,,0.40000,0.11000,-0.11000,0,,,,,,,,,0.96,0.01,0,0,0.89,0.02,0,0,4.50,G5 V,,0,0
917,121.71000000,0.30500000,-0.30500000,0,0.350000,0.080000,-0.080000,0,,,,,,,,,1.54000,0.24000,-0.24000,0,,,,,,,,,1.35,0.05,0,0,21.80,0.70,0,0,5.30,K3 III,,0,0
918,,,,,,,,,,,,,2.60000,0.80000,-0.80000,0,,,,,,,,,,,,,,,,,,,,,,,,,
919,3600.00000000,,,0,,,,,,,,,3.80000,0.40000,-0.40000,0,,,,,,,,,,,,,,,,,,,,,,,,,
920,3300.00000000,,,0,,,,,,,,,0.04000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
921,3500.00000000,,,0,,,,,,,,,0.01700,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
922,1825.00000000,365.00000000,-365.00000000,0,,,,,,,,,0.71000,0.08000,-0.08000,0,,,,,,,,,,,,,,,,,,,,,,,,,
923,5100.00000000,730.00000000,-730.00000000,0,0.110000,0.170000,-0.040000,0,59.000,6.000,-6.000,0,0.27000,0.03000,-0.03000,0,,,,,,,,,,,,,,,,,,,,,,,,,
924,,,,,,,,,,,,,0.06940,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
925,,,,,,,,,,,,,0.53000,0.21000,-0.21000,0,,,,,,,,,,,,,0.26,0.11,0,0,,,,,6.00,M,,0,0
926,,,,,,,,,,,,,0.11000,0.02000,-0.02000,0,,,,,,,,,,,,,0.82,0.13,0,0,,,,,4.50,G5 V,,0,0
927,,,,,,,,,,,,,0.68000,0.10000,-0.10000,0,,,,,,,,,,,,,0.82,0.13,0,0,,,,,4.50,G5 V,,0,0
928,,,,,,,,,,,,,1.85000,0.19000,-0.19000,0,,,,,,,,,,,,,0.02,0.00,0,0,,,,,,,,,
929,,,,,,,,,,,,,2.73000,0.43000,-0.43000,0,,,,,,,,,,,,,0.44,0.07,0,0,,,,,,,,,
930,2.48553350,0.00000070,-0.00000070,0,,,,,79.800,0.300,-0.300,0,4.50000,1.50000,-1.50000,0,,,,,1.610,0.040,-0.040,0,,,,,1.52,0.08,0,,1.53,0.04,0,,,,,,
931,3.10127800,,,0,,,,,90.000,0.000,-3.900,0,0.62000,0.14000,-0.14000,0,,,,,1.250,0.140,-0.120,0,0.40000,0.18000,-0.12000,0,1.14,0.12,0,,1.17,0.13,0,,4.20,G2 V,,0,0
932,1.21191890,,,0,,,,,77.600,0.910,-1.000,0,1.39000,0.18000,-0.17000,0,,,,,1.363,0.092,-0.090,0,0.68000,0.18000,-0.14000,0,1.23,0.08,0,,1.36,0.09,0,,3.80,F8 V,,0,0
933,4.01610000,,,0,,,,,88.250,0.830,-0.300,0,0.55000,0.10000,-0.10000,0,,,,,1.051,0.057,-0.052,0,0.59000,0.16000,-0.13000,0,0.85,0.06,0,,0.83,0.04,0,,5.20,K2 V,,0,0
934,1.43247520,,,0,,,,,87.800,1.600,-0.620,0,1.26000,0.16000,-0.16000,0,,,,,1.093,0.028,-0.019,0,1.20000,0.17000,-0.16000,0,0.78,0.02,0,,0.77,0.02,0,,5.40,K4 V,,0,0
935,1.68986800,,,0,,,,,83.400,2.900,-1.300,0,1.18000,0.14000,-0.13000,0,,,,,1.200,0.150,-0.110,0,0.85000,0.32000,-0.26000,0,1.30,0.07,0,,1.32,0.17,0,,3.50,F5 V,,0,0
936,3.97910000,0.00001000,-0.00001000,0,0.000000,,,0,85.700,0.300,-0.300,0,1.01000,0.15000,-0.15000,0,,,,,1.130,0.240,-0.080,0,,,,,1.14,0.05,0,,1.14,0.23,0,,,,,,
937,3.67724000,0.00003000,-0.00003000,0,0.000000,,,0,87.200,,,-1,1.03000,0.20000,-0.20000,0,,,,,1.360,0.180,-0.090,0,,,,,1.33,0.05,0,,1.64,0.21,0,,,,,,
