rowid,kepoi_name,Planet (earth radi)
6376,K05762.01,1.734266955
6377,K05763.01,1.714347162
6378,K05764.01,2.142644547
6379,K05765.01,1.17072466
6380,K05766.01,1.487595705
6381,K05887.01,0.73263425
6382,K05888.01,2.27130413
6383,K05889.01,2.270900055
6384,K05890.01,2.287063045
6385,K05891.01,3.031608982
6386,K05892.01,1.697943911
6387,K05893.01,1.647860485
6388,K05894.01,51.47704834
6389,K05506.01,1.593217567
6390,K05507.01,0.976299183
6391,K05508.01,36.82148568
6392,K05509.01,1.574187831
6393,K05510.01,42.81614079
6394,K05511.01,1.835274719
6395,K05512.01,4.805824731
6396,K05513.01,57.11651095
6397,K05514.01,2.458194159
6398,K05637.01,2.152025634
6399,K05638.01,3.522963869
6400,K05639.01,5.69900028
6401,K05640.01,13.26006216
6402,K05641.01,2.337430415
6403,K05642.01,2.558153513
6404,K05643.01,1.777273612
6405,K05644.01,1.275784094
6406,K05767.01,2.008721072
6407,K05768.01,1.282697048
6408,K05769.01,0.653541752
6409,K05770.01,2.314703941
6410,K05771.01,2.33376098
6411,K05772.01,1.346071257
6412,K05773.01,1.350505158
6413,K05774.01,49.83973126
6414,K05895.01,1.171773071
6415,K05896.01,1.621759441
6416,K05897.01,2.073231059
6417,K05898.01,1.420857847
6418,K05899.01,1.313701594
6419,K05900.01,2.220735814
6420,K05901.01,1.403746046
6421,K05902.01,1.512429921
6422,K05515.01,8.879968391
6423,K05516.01,22.77015781
6424,K05517.01,8.867933517
6425,K05518.01,3.41497544
6426,K05519.01,8.040054262
6427,K05520.01,31.27931664
6428,K05521.01,15.16345077
6429,K05522.01,2.751945576
6430,K05645.01,2.382118898
6431,K05646.01,1.771168807
6432,K05647.01,2.222518111
6433,K05648.01,3.049759582
6434,K05649.01,2.476770676
6435,K05650.01,2.679026466
6436,K05651.01,1.679935283
6437,K05652.01,1.367301562
6438,K05775.01,2.135764356
6439,K05776.01,4.627158169
6440,K05777.01,1.883678505
6441,K05778.01,3.68794431
6442,K05779.01,1.42136021
6443,K05780.01,1.802516271
6444,K05781.01,1.257961121
6445,K05782.01,6.483543064
6446,K05903.01,2.40424472
6447,K05904.01,0.770397984
6448,K05905.01,1.186286999
6449,K05906.01,8.766897357
6450,K05907.01,40.98587998
6451,K05908.01,6.455945851
6452,K05909.01,1.646025767
6453,K05910.01,1.934480529
6454,K05523.01,1.735599309
6455,K05524.01,0.519527634
6456,K05525.01,15.73591547
6457,K05526.01,1.600057351
6458,K05527.01,42.13548884
6459,K05528.01,2.136965659
6460,K05529.01,34.51156729
6461,K05530.01,1.774311854
6462,K05653.01,2.076900495
6463,K05654.01,2.397473738
6464,K05655.01,4.53086825
6465,K05656.01,1.667865461
6466,K05657.01,1.987130376
6467,K05658.01,41.52973182
6468,K05659.01,7.071903191
6469,K05660.01,10.40814631
6470,K05783.01,3.655281966
6471,K05784.01,1.641220554
6472,K05785.01,1.337386926
6473,K05786.01,45.01768534
6474,K05787.01,1.277498681
6475,K05788.01,1.702050185
6476,K05789.01,1.928113622
6477,K05790.01,3.368771131
6478,K05911.01,2.831974217
6479,K05912.01,2.244995588
6480,K05913.01,2.976638435
6481,K05914.01,5.372382296
6482,K05915.01,2.07359145
6483,K05916.01,0.581736578
6484,K05917.01,1.668774083
6485,K05918.01,2.080657298
6486,K05531.01,2.818432252
6487,K05532.01,6.904763681
6488,K05533.01,4.070239425
6489,K05534.01,1.559837717
6490,K05535.01,1.671395109
6491,K05536.01,1.673306273
6492,K05537.01,4.57216032
6493,K05538.01,2.493010112
6494,K05661.01,9.983485593
6495,K05662.01,1.373297158
6496,K05663.01,1.313013575
6497,K05664.01,2.974743652
6498,K05665.01,1.605378033
6499,K05666.01,1.3565772
6500,K05667.01,1.456219848
6501,K05668.01,3.603909869
6502,K05791.01,2.269087179
6503,K05792.01,10.23134722
6504,K05793.01,1.204151471
6505,K05794.01,5.082954479
6506,K05795.01,1.665006359
6507,K05796.01,2.376003172
6508,K05797.01,82.96974336
6509,K05798.01,3.08764978
6510,K05919.01,2.682933978
6511,K05920.01,1.926453639
6512,K05921.01,4.149519981
6513,K05922.01,2.561200455
6514,K05923.01,10.83793986
6515,K05924.01,2.695724582
6516,K05925.01,2.644374327
6517,K05926.01,2.273542922
6518,K05539.01,2.79798061
6519,K05540.01,2.094799914
6520,K05541.01,2.332024551
6521,K05542.01,1.140368818
6522,K05543.01,83.28368144
6523,K05544.01,39.7784844
6524,K05545.01,1.051031169
6525,K05546.01,3.141528233
6526,K05669.01,1.528188836
6527,K05670.01,1.36843734
6528,K05671.01,1.815682555
6529,K05672.01,15.00844989
6530,K05673.01,1.091111015
6531,K05674.01,1.961750114
6532,K05675.01,2.462912004
6533,K05676.01,5.702291851
6534,K05799.01,3.044888844
6535,K05800.01,1.234896098
6536,K05801.01,2.206991812
6537,K05802.01,13.56123981
6538,K05803.01,1.430643009
6539,K05804.01,3.733619936
6540,K05805.01,4.020652901
6541,K05806.01,1.328259205
6542,K05416.01,7.271945307
6543,K05417.01,57.09458171
6544,K05418.01,1.307138109
6545,K05419.01,1.578861993
6546,K05420.01,18.65984291
6547,K05421.01,1.845160353
6548,K05422.01,1.810348768
6549,K05423.01,3.075336421
6550,K05547.01,2.564312923
6551,K05548.01,3.634073502
6552,K05549.01,2.855672654
6553,K05550.01,5.534207678
6554,K05551.01,6.380132692
6555,K05552.01,4.114977051
6556,K05553.01,2.679048308
6557,K05554.01,1.164494265
6558,K05677.01,1.040219439
6559,K05678.01,11.71242313
6560,K05679.01,1.40798206
6561,K05680.01,2.920040669
6562,K05681.01,15.46077334
6563,K05682.01,8.569322282
6564,K05683.01,27.87403099
6565,K05684.01,27.1117913
6566,K05807.01,2.74978323
6567,K05808.01,1.952838628
6568,K05809.01,1.130644814
6569,K05810.01,2.39203511
6570,K05811.01,1.000248803
6571,K05812.01,1.660646721
6572,K05813.01,1.150990524
6573,K05814.01,57.62908086
6574,K05424.01,4.61739485
6575,K05425.01,1.390978158
6576,K05426.01,1.882658489
6577,K05427.01,4.9686603
6578,K05428.01,2.549110976
6579,K05429.01,2.164213402
6580,K05430.01,2.260634372
6581,K05431.01,1.268619958
6582,K05555.01,1.874622863
6583,K05556.01,1.900658381
6584,K05557.01,2.693715129
6585,K05558.01,2.330714038
6586,K05559.01,1.440008806
6587,K05560.01,1.31295897
6588,K05561.01,3.51413975
6589,K05562.01,0.784597389
6590,K05685.01,15.87737658
6591,K05686.01,1.837136303
6592,K05687.01,1.549369997
6593,K05688.01,2.271609916
6594,K05689.01,2.453705653
6595,K05690.01,28.41623959
6596,K05691.01,1.912024894
6597,K05692.01,0.529171915
6598,K05815.01,3.856827895
6599,K05816.01,15.37019507
6600,K05817.01,1.575438278
6601,K05818.01,0.95206562
6602,K05819.01,1.288148781
6603,K05820.01,1.491843951
6604,K05821.01,2.440174609
6605,K05822.01,1.642552909
6606,K05432.01,2.456206548
6607,K05433.01,2.854788058
6608,K05434.01,3.152569302
6609,K05435.01,1.652556489
6610,K05436.01,33.3219778
6611,K05437.01,9.672763037
6612,K05438.01,22.9092032
6613,K05439.01,0.884871266
6614,K05563.01,3.48773292
6615,K05564.01,62.22697528
6616,K05565.01,1.958200809
6617,K05566.01,3.061688524
6618,K05567.01,24.72843506
6619,K05568.01,1.242185825
6620,K05569.01,23.52999961
6621,K05570.01,2.286353184
6622,K05693.01,2.088083536
6623,K05694.01,1.515236602
6624,K05695.01,72.53687682
6625,K05696.01,2.666456465
6626,K05697.01,11.18915726
6627,K05698.01,2.712662958
6628,K05699.01,1.570518395
6629,K05700.01,38.05106576
6630,K05701.01,1.827247829
6631,K05823.01,1.065391112
6632,K05824.01,1.632898799
6633,K05825.01,2.450658711
6634,K05826.01,1.682348811
6635,K05827.01,0.825340136
6636,K05828.01,5.417277185
6637,K05829.01,2.160161734
6638,K05830.01,14.78307447
6639,K05440.01,1.980069989
6640,K05441.01,1.493527959
6641,K05442.01,1.579355619
6642,K05443.01,2.834813661
6643,K05444.01,4.465648402
6644,K05445.01,1.09476953
6645,K05446.01,13.11670299
6646,K05447.01,2.374943841
6647,K05571.01,2.730234749
6648,K05572.01,0.814549156
6649,K05573.01,7.261223129
6650,K05574.01,2.60660972
6651,K05575.01,0.857099319
6652,K05576.01,8.404186763
6653,K05577.01,2.855170291
6654,K05578.01,2.847744053
6655,K05702.01,3.079267959
6656,K05703.01,2.326160006
6657,K05704.01,1.298019125
6658,K05705.01,2.442489848
6659,K05706.01,3.56823553
6660,K05707.01,3.112380247
6661,K05708.01,32.03039832
6662,K05709.01,4.348281071
6663,K05831.01,2.111061192
6664,K05832.01,4.668456792
6665,K05833.01,3.35937279
6666,K05834.01,2.259498595
6667,K05835.01,2.531932339
6668,K05836.01,1.166585625
6669,K05837.01,3.377092887
6670,K05838.01,2.663289393
6671,K05448.01,0.806748329
6672,K05449.01,11.71661939
6673,K05450.01,2.530163147
6674,K05451.01,4.632417693
6675,K05452.01,2.942592408
6676,K05453.01,1.821061117
6677,K05454.01,2.740242698
6678,K05455.01,1.976853772
6679,K05579.01,1.828263476
6680,K05580.01,3.000615357
6681,K05581.01,4.971373061
6682,K05582.01,9.49664979
6683,K05583.01,1.307531263
6684,K05584.01,46.73046163
6685,K05585.01,3.657968517
6686,K05586.01,2.738425453
6687,K05587.01,22.02451938
6688,K05710.01,1.660648905
6689,K05711.01,44.99426867
6690,K05712.01,3.83816401
6691,K05713.01,1.851282632
6692,K05714.01,59.46455281
6693,K05715.01,2.066350868
6694,K05716.01,4.890625822
6695,K05717.01,5.611419257
6696,K05839.01,2.347652414
6697,K05840.01,1.674409288
6698,K05841.01,1.903366774
6699,K05842.01,2.263759945
6700,K05843.01,1.862675355
6701,K05844.01,1.912802465
6702,K05845.01,1.905255004
6703,K05846.01,1.418557897
6704,K05456.01,1.226061058
6705,K05457.01,4.747288498
6706,K05458.01,1.98892141
6707,K05459.01,1.893236511
6708,K05460.01,4.271729657
6709,K05461.01,17.30725949
6710,K05462.01,2.000366554
6711,K05463.01,3.743861702
6712,K05464.01,3.150655954
6713,K05588.01,2.535876982
6714,K05589.01,2.223492259
6715,K05590.01,4.518123514
6716,K05591.01,4.933315773
6717,K05592.01,2.327470519
6718,K05593.01,2.597414289
6719,K05594.01,7.776189087
6720,K05595.01,1.214757886
6721,K05718.01,4.848896915
6722,K05719.01,2.361019644
6723,K05720.01,3.377584329
6724,K05721.01,2.948478794
6725,K05722.01,22.34342212
6726,K05723.01,3.926863877
6727,K05724.01,1.221124794
6728,K05725.01,2.469988773
6729,K05847.01,17.97239273
6730,K05848.01,4.232453592
6731,K05849.01,1.186811204
6732,K05850.01,4.328241148
6733,K05851.01,2.252225249
6734,K05852.01,3.279557981
6735,K05853.01,3.008423828
6736,K05854.01,2.913430225
6737,K05465.01,1.544843268
6738,K05466.01,1.577529638
6739,K05467.01,2.44751348
6740,K05468.01,2.012729057
6741,K05469.01,1.657012232
6742,K05470.01,2.977594017
6743,K05471.01,38.25299144
6744,K05472.01,5.174559315
6745,K05596.01,3.93609207
6746,K05597.01,1.040284965
6747,K05598.01,4.968590406
6748,K05599.01,2.657697872
6749,K05600.01,2.457495219
6750,K05601.01,1.357953239
6751,K05602.01,2.705651715
6752,K05603.01,6.089952422
6753,K05726.01,2.789644657
6754,K05727.01,3.237315789
6755,K05728.01,23.17423255
6756,K05729.01,1.106454934
6757,K05730.01,0.95678565
6758,K05731.01,50.15430313
6759,K05732.01,1.612847955
6760,K05733.01,30.42629055
6761,K05855.01,3.42655382
6762,K05856.01,1.707106579
6763,K05857.01,2.831641128
6764,K05858.01,1.912987029
6765,K05859.01,63.26128649
6766,K05860.01,6.952630156
6767,K05861.01,1.809261043
6768,K05862.01,34.46386099
6769,K05473.01,2.216284439
6770,K05474.01,10.65089694
6771,K05475.01,1.667146863
6772,K05476.01,2.025484714
6773,K05477.01,4.737849531
6774,K05478.01,38.87986863
6775,K05479.01,5.817868148
6776,K05480.01,5.979214101
6777,K05481.01,27.92101151
6778,K05604.01,2.769277106
6779,K05605.01,7.167963771
6780,K05606.01,81.94308157
6781,K05607.01,0.692625609
6782,K05608.01,2.31154779
6783,K05609.01,2.719586834
6784,K05610.01,1.632625775
6785,K05611.01,1.859289864
6786,K05734.01,2.325897904
6787,K05735.01,1.129991742
6788,K05736.01,1.431150177
6789,K05737.01,1.436321897
6790,K05738.01,41.99101044
6791,K05739.01,24.27588118
6792,K05740.01,1.307550921
6793,K05741.01,2.286844626
6794,K05742.01,31.0021925
6795,K05863.01,0.86305123
6796,K05864.01,1.086415011
6797,K05865.01,69.5545169
6798,K05866.01,24.6263352
6799,K05867.01,17.13638611
6800,K05868.01,1.903366774
6801,K05869.01,2.754424629
6802,K05870.01,0.765361247
6803,K05482.01,2.190303525
6804,K05483.01,66.35458567
6805,K05484.01,5.247729607
6806,K05485.01,19.25569043
6807,K05486.01,6.488839719
6808,K05487.01,3.224516448
6809,K05488.01,14.01342129
6810,K05489.01,2.123030541
6811,K05612.01,3.54356076
6812,K05613.01,2.531146031
6813,K05614.01,103.3529925
6814,K05615.01,55.7267898
6815,K05616.01,1.784394065
6816,K05617.01,0.662911918
6817,K05618.01,3.082325822
6818,K05619.01,5.214497189
6819,K05620.01,3.537608848
6820,K00129.02,2.077326411
6821,K00238.03,1.717295815
6822,K00593.04,3.333232212
6823,K04568.02,1.739017563
6824,K04647.02,2.03977367
6825,K04657.02,0.744574331
6826,K04895.02,2.155225469
6827,K05982.01,41.21895138
6828,K05983.01,51.71075003
6829,K05984.01,39.31538039
6830,K05985.01,23.44955488
6831,K05986.01,49.73194739
6832,K05987.01,67.0336549
6833,K00600.02,2.925883371
6834,K05988.01,13.38208181
6835,K05989.01,72.2428764
6836,K05990.01,2.285534113
6837,K05991.01,29.53246876
6838,K05992.01,14.13766882
6839,K05993.01,27.84256703
6840,K05994.01,31.79114392
6841,K05995.01,14.66943664
6842,K05996.01,4.364400377
6843,K05997.01,33.72998627
6844,K00649.02,1.17134497
6845,K05998.01,67.86379377
6846,K05999.01,6.218601083
6847,K06000.01,1.44298367
6848,K06001.01,1.29077199
6849,K06009.01,2.038532833
6850,K06010.01,1.45449696
6851,K06011.01,1.540038054
6852,K06012.01,1.837348169
6853,K06013.01,1.273098635
6854,K06014.01,37.98753408
6855,K06015.01,9.791986928
6856,K06023.01,32.93836672
6857,K06024.01,29.46137345
6858,K06025.01,28.51770603
6859,K06026.01,36.06588033
6860,K06027.01,89.71660595
6861,K00744.02,1.235884443
6862,K06028.01,47.84977969
6863,K06029.01,26.82867404
6864,K06002.01,1.755456197
6865,K06003.01,1.49623526
6866,K06004.01,2.240130419
6867,K06005.01,0.911011626
6868,K06006.01,1.26749248
6869,K06007.01,1.302964127
6870,K00651.02,1.609873091
6871,K06008.01,1.333882397
6872,K05927.01,1.240695117
6873,K05928.01,12.78064386
6874,K05929.01,4.417921715
6875,K05930.01,0.956313865
6876,K05931.01,1.648297323
6877,K05932.01,2.984233948
6878,K05933.01,11.32938212
6879,K05934.01,1.675097307
6880,K06016.01,30.96814851
6881,K06017.01,30.84380706
6882,K00736.03,1.662603753
6883,K06018.01,23.03247756
6884,K06019.01,71.62566643
6885,K06020.01,34.9473761
6886,K06021.01,9.375499446
6887,K06022.01,15.65263239
6888,K05935.01,2.55113135
6889,K05936.01,2.613435307
6890,K05937.01,3.585344273
6891,K05938.01,1.929893735
6892,K05939.01,1.875780482
6893,K05940.01,2.771154415
6894,K05941.01,1.169108361
6895,K05942.01,19.95191995
6896,K05943.01,1.680732512
6897,K05944.01,53.18497291
6898,K05945.01,2.509555335
6899,K05946.01,1.700685067
6900,K05947.01,12.16708606
6901,K05948.01,1.574908613
6902,K05949.01,1.868507137
6903,K05950.01,0.995367143
6904,K05951.01,2.870568815
6905,K05952.01,2.127617335
6906,K05953.01,4.286446714
6907,K05954.01,1.022593044
6908,K05955.01,1.479099215
6909,K05956.01,3.487055822
6910,K05957.01,1.156461914
6911,K05958.01,0.793056748
6912,K05959.01,1.635214038
6913,K05960.01,1.573707309
6914,K05961.01,14.03165926
6915,K05962.01,0.939419172
6916,K05963.01,2.238268289
6917,K05964.01,1.059139966
6918,K05965.01,1.800251268
6919,K05966.01,2.413178048
6920,K05967.01,7.50524059
6921,K05968.01,2.863505152
6922,K05969.01,2.298672003
6923,K05970.01,4.144450481
6924,K05971.01,1.125118819
6925,K05972.01,3.120232402
6926,K05973.01,1.943457541
6927,K05974.01,0.630095588
6928,K05975.01,1.339632271
6929,K05976.01,110.1579216
6930,K05977.01,2.298152166
6931,K05978.01,2.292851142
6932,K05979.01,0.96357629
6933,K05980.01,1.69778665
6934,K05981.01,3.458967167
6935,K06182.02,1.380778001
6936,K06183.01,81.96164717
6937,K06184.01,1.803530826
6938,K06185.01,2.916524127
6939,K06186.01,2.061447366
6940,K06187.01,58.22952872
6941,K06188.01,3.231878253
6942,K06189.01,45.90098567
6943,K06190.01,68.88284372
6944,K04030.02,3.941794985
6945,K04032.03,1.001985232
6946,K04032.04,1.152737874
6947,K04034.02,1.876555869
6948,K04046.02,2.199165867
6949,K04103.02,0.983332268
6950,K04131.02,3.653436327
6951,K00521.02,1.36599105
6952,K06093.01,0.72864505
6953,K06093.02,0.784204235
6954,K06094.01,50.57557556
6955,K06095.01,11.07499391
6956,K06096.01,29.72795925
6957,K01015.03,2.002638109
6958,K06097.01,2.514819227
6959,K06097.02,2.298311612
6960,K06097.03,3.081069914
6961,K06191.01,1.226158255
6962,K01616.02,0.880435181
6963,K06191.02,1.294841132
6964,K06192.01,65.3379415
6965,K06193.01,79.05019441
6966,K06194.01,10.78043456
6967,K06194.02,16.79867573
6968,K06195.01,1.749026604
6969,K06196.01,47.2207421
6970,K04181.02,3.03984337
6971,K04192.02,1.190993923
6972,K04246.02,1.092476133
6973,K04287.02,0.798532507
6974,K04323.02,1.370029613
6975,K04385.02,3.164888121
6976,K04385.03,1.953188098
6977,K04435.02,0.894989516
6978,K06097.04,2.321627817
6979,K06098.01,40.859585
6980,K06099.01,25.99238466
6981,K06099.02,1.573445207
6982,K06100.01,0.71236193
6983,K06100.02,1.57837055
6984,K06101.01,60.29318277
6985,K01053.02,1.83341816
6986,K06197.01,2.173183861
6987,K06198.01,155.7740045
6988,K06199.01,6.171073157
6989,K01628.03,1.967525106
6990,K06200.01,13.50286958
6991,K06201.01,89.66397412
6992,K06202.01,1.125140661
6993,K06203.01,1.794668484
6994,K06204.01,3.037527912
6995,K04541.02,1.728457015
6996,K04567.02,0.90543321
6997,K06102.01,1.837311474
6998,K06103.01,3.700501206
6999,K06103.02,2.330517461
7000,K06104.01,1.905125045
7001,K06104.02,4.324331452
7002,K06105.01,5.467633634
7003,K06106.01,1.881841603
7004,K06107.01,68.67202749
7005,K06205.01,155.073706
7006,K06206.01,28.07525118
7007,K06207.01,19.45849576
7008,K06208.01,12.86685266
7009,K06209.01,2.573956112
7010,K01839.02,4.037831538
7011,K06209.02,2.258777813
7012,K06210.01,1.917902544
7013,K06211.01,54.14898403
7014,K06108.01,1.294920855
7015,K06109.01,164.1698018
7016,K01082.04,1.454931177
7017,K06109.02,2.442934331
7018,K06110.01,1.550598602
7019,K06111.01,4.497198995
7020,K06112.01,69.80920864
7021,K06113.01,37.17593524
7022,K06114.01,25.73643773
7023,K06212.01,12.97271784
7024,K06213.01,9.58127986
7025,K06214.01,5.040297291
7026,K06214.02,5.0678399
7027,K06215.01,2.471856253
7028,K06216.01,1.926224299
7029,K06216.02,2.792157565
7030,K01860.04,1.467501178
7031,K06115.01,2.45332342
7032,K06116.01,4.375764706
7033,K06118.01,3.311651344
7034,K06118.02,1.099758215
7035,K01250.02,3.748185836
7036,K06119.01,47.09314006
7037,K06120.01,1.720801437
7038,K06120.02,1.904786496
7039,K06121.01,55.91520766
7040,K06217.01,0.729398595
7041,K06218.01,4.176691277
7042,K06219.01,92.62316472
7043,K06220.01,1.194523571
7044,K06221.01,13.81051898
7045,K06222.01,4.879366334
7046,K06223.01,61.26646777
7047,K06224.01,2.583894167
7048,K06224.02,2.842283583
7049,K06122.01,1.405677742
7050,K06123.01,32.22615768
7051,K06124.01,29.96509957
7052,K06125.01,47.99862801
7053,K06126.01,2.955460223
7054,K06127.01,1.685188255
7055,K01310.02,2.18222203
7056,K06128.01,2.536830598
7057,K06129.01,32.69253824
7058,K06225.01,28.54013545
7059,K01996.02,0.869983842
7060,K06226.01,15.71638665
7061,K06227.01,58.30731179
7062,K06228.01,1.962677302
7063,K06229.01,49.79948182
7064,K06230.01,29.44619771
7065,K06231.01,3.5175034
7066,K06232.01,8.426902316
7067,K06130.01,1.10664059
7068,K06131.01,1.756224594
7069,K06131.02,2.688513486
7070,K06132.01,13.69796997
7071,K06132.02,5.429344822
7072,K06132.03,4.325674727
7073,K06133.01,0.997147256
7074,K06134.01,53.68772319
7075,K01319.02,3.211105535
7076,K06233.01,2.06638363
7077,K06234.01,26.48814781
7078,K06235.01,55.20786609
7079,K02012.02,2.506759574
7080,K06236.01,39.39447179
7081,K06236.02,1.774495325
7082,K06237.01,2.355618147
7083,K06237.02,1.444888281
7084,K06238.01,4.168216629
7085,K06135.01,44.08658137
7086,K06136.01,1.736407459
7087,K06137.01,1.416085397
7088,K06137.02,1.248831216
7089,K06138.01,126.3603752
7090,K06139.01,28.39987893
7091,K06141.01,7.164245191
7092,K06142.01,5.615415781
7093,K06239.01,2.046671335
7094,K06239.02,1.554311722
7095,K06240.01,1.501465298
7096,K06241.01,67.99081754
7097,K06242.01,2.901741544
7098,K00353.03,1.460202714
7099,K02081.02,5.266688357
7100,K06242.02,1.915390728
7101,K06030.01,36.27152685
7102,K06031.01,32.21383432
7103,K06032.01,38.76454351
7104,K06033.01,12.13688727
7105,K06034.01,53.348787
7106,K06035.01,25.24573919
7107,K06036.01,53.82394191
7108,K06037.01,1.509099034
7109,K00841.04,3.891487679
7110,K06142.02,4.455710348
7111,K06142.03,5.574724362
7112,K01330.02,2.728487399
7113,K06143.01,6.127192824
7114,K06144.01,39.75825065
7115,K06145.01,4.255496773
7116,K06145.02,3.746264309
7117,K06145.03,2.335333595
